374.75	0.011337
375.75	0.0082092
376.75	0.004243
377.76	0.0064372
378.76	0.0039523
379.76	0.0027756
380.76	0.0019174
381.76	0.0015988
382.77	0.00072674
383.77	0.00044998
384.77	0.00072674
385.77	0.0011628
386.77	0.0010174
387.78	0.00085499
388.78	0.0002907
389.78	0.00072674
390.78	0.00043605
391.78	0
392.79	0.00072674
393.79	0.00043605
394.79	0.00043605
395.79	0.0005814
396.79	0.00014535
397.8	0
398.8	0
399.8	0
400.8	0.00014535
401.8	0.0005814
402.81	0.00041895
403.81	0.0005814
404.81	0.00085499
405.81	0.00072674
406.81	0.0005814
407.82	0.0015988
408.82	0.00088603
409.82	0.0005814
410.82	0.0005814
411.82	0.00059533
412.83	0.00087209
413.83	0.0016128
414.83	0.0005814
415.83	0.0010174
416.83	0.0014535
417.84	0.00087209
418.84	0.0013081
419.84	0.0014535
420.84	0.0011628
421.84	0.0010003
422.85	0.0023085
423.85	0.0022914
424.85	0.0024196
425.85	0.0023085
426.85	0.0027274
427.86	0.0021664
428.86	0.0033259
429.86	0.0018724
430.86	0.0027307
431.86	0.0024538
432.87	0.002876
433.87	0.0032917
434.87	0.0038519
435.87	0.0033259
436.87	0.0051226
437.88	0.0040217
438.88	0.0042953
439.88	0.0033292
440.88	0.0037449
441.88	0.0034403
442.89	0.0032746
443.89	0.0047452
444.89	0.0031636
445.89	0.004306
446.89	0.0035483
447.9	0.0041981
448.9	0.0048874
449.9	0.0045112
450.9	0.0035686
451.9	0.0048361
452.91	0.0027072
453.91	0.0033088
454.91	0.0024367
455.91	0.0025821
456.91	0.0031913
457.92	0.0039672
458.92	0.0024646
459.92	0.0040783
460.92	0.0025929
461.92	0.0044973
462.93	0.0021118
463.93	0.0022401
464.93	0.0028728
465.93	0.0018553
466.93	0.0022882
467.94	0.0015957
468.94	0.002596
469.94	0.002596
470.94	0.0015957
471.94	0.0017239
472.95	0.0028899
473.95	0.002191
474.95	0.0011767
475.95	0.0022081
476.95	0.0026163
477.96	0.0017581
478.96	0.0018895
479.96	0.0018895
480.96	0.0018895
481.96	0.00014535
482.97	0.0030492
483.97	0.0019174
484.97	0.0031945
485.97	0.0020178
486.97	0.0024678
487.98	0.0018895
488.98	0.0025992
489.98	0.002471
490.98	0.0011628
491.98	0.0031978
492.99	0.0027616
493.99	0.0033292
494.99	0.0021942
495.99	0.0023256
496.99	0.0026163
498	0.0030523
499	0.0030523
500	0
